date cotation,semaine,marche,stade,code produit,Prix,unit,Origine,Certification,produit,Commentaire
28/01/2021,4,Legumes France DETAIL GMS,Detail,57229114,"2,94",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne 57-67 ou 67-82mm vrac
28/01/2021,4,Legumes France DETAIL GMS,Detail,57229106,"3,35",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
28/01/2021,4,Legumes France DETAIL GMS,Detail,57228284,"4,05",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
28/01/2021,4,Legumes France DETAIL GMS,Detail,57229039,"2,04",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
28/01/2021,4,Legumes France DETAIL GMS,Detail,57229076,"3,5",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
28/01/2021,4,Legumes France DETAIL GMS,Detail,57228285,2,le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57225241,"2,92",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222308,"14,78",le kg,France,Biologique,AIL blanc sec, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222233,"9,51",le kg,France,Non Biologique,AIL blanc sec, France vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222235,"12,04",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222236,"8,7",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230039,"3,17",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230038,"5,82",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228399,"3,51",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230040,"1,62",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229960,"0,83",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229961,"1,43",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200422,"1,66",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200423,"2,03",le kg,France,Biologique,CAROTTE, France lave Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200424,"0,79",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200425,"1,46",le kg,France,Non Biologique,CAROTTE, France lave vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200499,"2,69",la piece,France,Non Biologique,CHICORE frise, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200782,"2,7",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200431,"2,24",la piece,France,Non Biologique,CHOU FLEUR, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200430,"2,99",la piece,France,Biologique,CHOU FLEUR, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200590,"1,41",la piece,France,Non Biologique,CONCOMBRE, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200437,"1,34",la piece,Hors France,Non Biologique,CONCOMBRE, hors Fr.
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200436,"1,96",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230041,"3,03",la piece,France,Non Biologique,COURGE Potimarron, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230042,"3,15",la piece,France,Biologique,COURGE Potimarron, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230563,"3,29",le kg,France,Non Biologique,COURGE Potimarron, France entire
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230043,"3,54",la piece,Hors France,Biologique,COURGE Potimarron, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200441,"5,4",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200442,"2,82",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200443,"2,96",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200497,"2,31",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200498,"3,12",le kg,France,Non Biologique,ENDIVE, France vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222310,"1,07",la piece,France,Non Biologique,LaitUE Batavia, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57222311,"1,07",la piece,France,Non Biologique,LaitUE Feuille de chene, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200504,"1,06",la piece,France,Non Biologique,LaitUE pommeee, France
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229983,"1,72",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200766,"2,77",le kg,France,Biologique,OIGNON jaune, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200460,"1,83",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200758,"4,16",le kg,France,Biologique,POIREAU, France entier Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200446,"1,97",le kg,France,Non Biologique,POIREAU, France entier vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200445,"1,84",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230044,"6,05",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230045,"2,32",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228401,"3,17",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57212837,"1,94",le kg,France,Biologique,POMME DE TERRE, France Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229962,"0,35",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229963,"0,69",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57226430,"1,5",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57210797,"1,08",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
04/02/2021,5,Legumes France DETAIL GMS,Detail,57210798,"1,1",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
04/02/2021,5,Legumes France DETAIL GMS,Detail,57230047,"7,16",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57219119,"13,14",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
04/02/2021,5,Legumes France DETAIL GMS,Detail,57219120,"4,64",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
04/02/2021,5,Legumes France DETAIL GMS,Detail,57200472,"5,04",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
04/02/2021,5,Legumes France DETAIL GMS,Detail,57225509,"4,89",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229038,"4,62",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229114,"2,55",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne 57-67 ou 67-82mm vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228282,"2,09",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229106,"3,01",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228284,"4,3",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229039,"2,03",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57229076,"3,49",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228285,"1,97",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
04/02/2021,5,Legumes France DETAIL GMS,Detail,57228512,"2,92",le kg,Pays-Bas,Non Biologique,TOMATE ronde rouge ,Pays-Bas grappe vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57225241,"3,11",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
11/02/2021,6,Legumes France DETAIL GMS,Detail,57225242,"3,18",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
11/02/2021,6,Legumes France DETAIL GMS,Detail,57222308,"15,45",le kg,France,Biologique,AIL blanc sec, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57222233,"9,52",le kg,France,Non Biologique,AIL blanc sec, France vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57222236,"8,67",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230039,"2,79",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230038,"5,19",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228399,"2,65",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230040,"1,6",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229960,"0,85",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229961,"1,39",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200422,"1,67",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200423,2,le kg,France,Biologique,CAROTTE, France lave Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200424,"0,8",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200425,"1,45",le kg,France,Non Biologique,CAROTTE, France lave vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200499,"2,68",la piece,France,Non Biologique,CHICORE frise, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200782,"2,73",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200431,"2,24",la piece,France,Non Biologique,CHOU FLEUR, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200430,"3,09",la piece,France,Biologique,CHOU FLEUR, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200590,"1,42",la piece,France,Non Biologique,CONCOMBRE, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200437,"1,24",la piece,Hors France,Non Biologique,CONCOMBRE, hors Fr.
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200436,"1,9",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230041,"3,08",la piece,France,Non Biologique,COURGE Potimarron, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230042,"3,5",la piece,France,Biologique,COURGE Potimarron, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230563,"3,45",le kg,France,Non Biologique,COURGE Potimarron, France entire
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230043,"3,67",la piece,Hors France,Biologique,COURGE Potimarron, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200441,"4,8",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200442,"2,33",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200443,"2,56",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200497,"2,46",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200498,"3,12",le kg,France,Non Biologique,ENDIVE, France vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57222310,"1,06",la piece,France,Non Biologique,LaitUE Batavia, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57222311,"1,06",la piece,France,Non Biologique,LaitUE Feuille de chene, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200504,"1,06",la piece,France,Non Biologique,LaitUE pommeee, France
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229983,"1,71",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200766,"2,84",le kg,France,Biologique,OIGNON jaune, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200460,"1,81",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200758,"4,37",le kg,France,Biologique,POIREAU, France entier Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200446,"2,14",le kg,France,Non Biologique,POIREAU, France entier vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200445,"1,99",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230044,"6,29",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230045,"2,25",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228401,"3,15",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57212837,"1,97",le kg,France,Biologique,POMME DE TERRE, France Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229962,"0,44",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229963,"0,73",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57226430,"1,5",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57210797,"1,03",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
11/02/2021,6,Legumes France DETAIL GMS,Detail,57210798,"1,09",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
11/02/2021,6,Legumes France DETAIL GMS,Detail,57230047,"7,16",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57219119,"12,61",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
11/02/2021,6,Legumes France DETAIL GMS,Detail,57219120,"4,49",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200769,"7,45",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
11/02/2021,6,Legumes France DETAIL GMS,Detail,57200472,"5,3",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
11/02/2021,6,Legumes France DETAIL GMS,Detail,57225509,"4,65",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229038,"4,56",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229114,"2,25",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne 57-67 ou 67-82mm vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228282,"1,93",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229106,"2,87",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228284,"4,32",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229039,"2,22",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57229076,"3,47",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228285,"1,98",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
11/02/2021,6,Legumes France DETAIL GMS,Detail,57228512,"2,89",le kg,Pays-Bas,Non Biologique,TOMATE ronde rouge ,Pays-Bas grappe vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57225241,"2,93",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
18/02/2021,7,Legumes France DETAIL GMS,Detail,57225242,"3,06",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
18/02/2021,7,Legumes France DETAIL GMS,Detail,57222308,"14,93",le kg,France,Biologique,AIL blanc sec, France Biologique
18/02/2021,7,Legumes France DETAIL GMS,Detail,57222233,"9,48",le kg,France,Non Biologique,AIL blanc sec, France vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57222235,"14,08",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
18/02/2021,7,Legumes France DETAIL GMS,Detail,57222236,"8,76",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57230039,"2,52",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
18/02/2021,7,Legumes France DETAIL GMS,Detail,57230038,"4,69",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
18/02/2021,7,Legumes France DETAIL GMS,Detail,57228399,"2,61",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57230040,"1,61",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
18/02/2021,7,Legumes France DETAIL GMS,Detail,57229960,"0,83",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
18/02/2021,7,Legumes France DETAIL GMS,Detail,57229961,"1,29",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57200422,"1,61",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
18/02/2021,7,Legumes France DETAIL GMS,Detail,57200423,"2,01",le kg,France,Biologique,CAROTTE, France lave Biologique
18/02/2021,7,Legumes France DETAIL GMS,Detail,57200424,"0,83",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
18/02/2021,7,Legumes France DETAIL GMS,Detail,57200425,"1,5",le kg,France,Non Biologique,CAROTTE, France lave vrac
18/02/2021,7,Legumes France DETAIL GMS,Detail,57200499,"2,66",la piece,France,Non Biologique,CHICORE frise, France
